aptId,aptBath,aptNoOfRooms,aptViews,aptAddedDate,aptEditedDate,aptLat,aptLng,aptURL,aptFloor,aptStoreys,aptTotalPrice,aptPricePerSqm,aptCeilingHeight,aptArea,aptBldgType,aptCondition,aptStreet,aptDistrict,aptRegion,aptFacilities,aptAdditionalFacilities,aptNewConstruction,aptFacilities_heating,aptFacilities_centralheating,aptFacilities_irrigation,aptFacilities_gas,aptFacilities_water,aptFacilities_hotwater,aptFacilities_air-conditioner,aptFacilities_internet,aptFacilities_water24/7,aptFacilities_electricity,aptFacilities_canalization,aptFacilities_sewerage,aptAdditionalFacilities_openbalcony,aptAdditionalFacilities_laminateflooring,aptAdditionalFacilities_roadside,aptAdditionalFacilities_grating,aptAdditionalFacilities_irondoor,aptAdditionalFacilities_elevator,aptAdditionalFacilities_park,aptAdditionalFacilities_attic,aptAdditionalFacilities_closetothebusstation,aptAdditionalFacilities_heatedfloor,aptAdditionalFacilities_gate,aptAdditionalFacilities_eurowindows,aptAdditionalFacilities_gym,aptAdditionalFacilities_bilateral,aptAdditionalFacilities_sauna,aptAdditionalFacilities_view,aptAdditionalFacilities_securitysystem,aptAdditionalFacilities_heater,aptAdditionalFacilities_swimmingpool,aptAdditionalFacilities_loggia,aptAdditionalFacilities_sunny,aptAdditionalFacilities_tile,aptAdditionalFacilities_furniture,aptAdditionalFacilities_storageroom,aptAdditionalFacilities_fireplace,aptAdditionalFacilities_playground,aptAdditionalFacilities_basement,aptAdditionalFacilities_buildingexistence,aptAdditionalFacilities_equipment,aptAdditionalFacilities_parquet,aptAdditionalFacilities_highfirstfloor,aptAdditionalFacilities_parking,aptAdditionalFacilities_fence,aptAdditionalFacilities_balcony,aptAdditionalFacilities_garage
101911,1,2,150,27.08.2020,14.09.2020,40.215894,44.5563975,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/101911,11,14,80000,1127,3,71,monolit,newly repaired,tsarav aghbyur st,avan,yerevan,"heating,hotwater,electricity,gas,water,water24/7","irondoor,sunny,view,closetothebusstation,elevator",1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101453,1,2,257,15.08.2020,09.09.2020,40.1737796,44.5042197,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/101453,13,14,72000,1412,3,51,monolit,newly repaired,argishti st,center,yerevan,"heating,hotwater,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,tile,laminateflooring,sunny,roadside,playground,park",1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0
96690,1,2,650,17.04.2020,12.09.2020,40.2030205,44.4981788,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/96690,2,5,77000,1242,3,62,stone,good,komitas ave,arabkir,yerevan,"heating,internet,hotwater,electricity,gas,water,water24/7","furniture,eurowindows,openbalcony,sunny,view,closetothebusstation,playground,park",0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
102579,1,2,-,11.09.2020,11.09.2020,40.2164808,44.5512976,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/102579,11,14,80000,1127,3,71,monolit,newly repaired,tsarav aghbyur st,avan,yerevan,"","eurowindows,openbalcony,sunny,view,elevator",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97105,1,2,475,29.04.2020,17.09.2020,40.2159352,44.4802014,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+1+district/Davtashen/Yerevan/97105,2,9,53000,981,2.8,54,panel,good,davtashen 1 district,davtashen,yerevan,"electricity,water,water24/7","eurowindows,irondoor,tile,laminateflooring,sunny,parking",0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
102435,3,1,131,08.09.2020,19.09.2020,40.1826853,44.5279253,https://myrealty.am/en/1-bedroom/apartment-for-sale/Charents+St/Center/Yerevan/102435,3,4,115000,2130,3,54,stone,newly repaired,charents st,center,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water24/7","furniture,equipment,eurowindows,irondoor,tile,sunny,view",0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
101715,1,2,231,22.08.2020,15.09.2020,40.1737797,44.5042197,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/101715,12,14,78000,1444,3,54,monolit,newly repaired,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96741,1,2,449,19.04.2020,15.07.2020,40.2046633,44.5040332,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/96741,3,5,62000,1550,3.2,40,stone,good,komitas ave,arabkir,yerevan,"heating,hotwater,electricity,gas,water,water24/7","irondoor,openbalcony,sunny,view",0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97111,1,2,495,29.04.2020,17.09.2020,40.2159352,44.4802014,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+1+district/Davtashen/Yerevan/97111,5,9,46000,1070,2.8,43,panel,newly repaired,davtashen 1 district,davtashen,yerevan,"electricity,water,water24/7","eurowindows,irondoor,tile,laminateflooring,sunny,parking",0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
97827,1,2,595,20.05.2020,09.09.2020,40.2159352,44.4802014,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+1+district/Davtashen/Yerevan/97827,1,9,51000,879,2.8,58,other,good,davtashen 1 district,davtashen,yerevan,"heating,hotwater,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment,eurowindows,tile,parquet,bilateral,closetothebusstation,highfirstfloor,elevator",0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
84922,1,1,1130,14.12.2018,23.07.2020,40.1840852,44.5266872,https://myrealty.am/en/1-bedroom/apartment-for-sale/Charents+St/Center/Yerevan/84922,5,5,67000,1426,3,47,stone,good,charents st,center,yerevan,"hotwater,gas,heating","",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99683,1,2,476,03.07.2020,31.08.2020,40.2159352,44.4802014,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+1+district/Davtashen/Yerevan/99683,2,9,55000,1019,2.8,54,panel,newly repaired,davtashen 1 district,davtashen,yerevan,"sewerage,canalization,electricity,gas,water,water24/7","eurowindows,irondoor,balcony,tile,laminateflooring,securitysystem,sunny,view,closetothebusstation,playground,elevator",0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
97618,1,2,499,12.05.2020,12.09.2020,40.2055509,44.5045126,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/97618,5,5,75000,987,2.8,76,stone,good,komitas ave,arabkir,yerevan,"electricity,gas,water,water24/7","eurowindows,openbalcony,sunny,closetothebusstation,parking",0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
96721,1,1,633,18.04.2020,23.07.2020,40.1840852,44.5266872,https://myrealty.am/en/1-bedroom/apartment-for-sale/Charents+St/Center/Yerevan/96721,5,5,69000,1468,3,47,stone,good,charents st,center,yerevan,"hotwater,sewerage,canalization,electricity,water,water24/7","irondoor,sunny,view,closetothebusstation",0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102592,1,2,122,11.09.2020,11.09.2020,40.2164808,44.5512976,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/102592,11,14,80000,1127,3,71,monolit,newly repaired,tsarav aghbyur st,avan,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,parquet,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
101023,1,2,202,04.08.2020,09.09.2020,40.2254881,44.4946577,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+2+district/Davtashen/Yerevan/101023,14,14,62000,1170,2.8,53,panel,newly repaired,davtashen 2 district,davtashen,yerevan,"heating,hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,parquet,sunny,view,bilateral,roadside,elevator",0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
97642,1,2,464,13.05.2020,16.09.2020,40.2013473,44.4940379,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/97642,1,9,88000,1313,2.8,67,panel,newly repaired,komitas ave,arabkir,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,irondoor,basement,sunny,bilateral,roadside,garage,park,highfirstfloor,elevator",0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
99042,1,1,355,20.06.2020,21.09.2020,40.1850635,44.5268724,https://myrealty.am/en/1-bedroom/apartment-for-sale/Charents+St/Center/Yerevan/99042,1,5,95000,1532,3.2,62,stone,good,charents st,center,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,balcony,tile,sunny,view,roadside,closetothebusstation,playground",0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
102663,1,2,125,14.09.2020,14.09.2020,40.215894,44.5563975,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/102663,3,14,400,7,2.8,60,monolit,newly repaired,tsarav aghbyur st,avan,yerevan,"heating,hotwater,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,tile,laminateflooring,sunny,view,playground,park,elevator",1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
102140,1,2,118,01.09.2020,12.09.2020,40.1739456,44.5023327,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102140,14,14,70000,1296,3,54,monolit,newly repaired,argishti st,center,yerevan,"internet,hotwater,electricity,air-conditioner,gas,water,water24/7","eurowindows,tile,sunny,view,roadside,closetothebusstation,elevator",1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97812,1,2,487,19.05.2020,01.09.2020,40.2057999,44.5062259,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/97812,3,5,90000,1324,3,68,stone,good,komitas ave,arabkir,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7778,1,1,2450,30.08.2015,13.08.2019,40.152739,44.4801535,https://myrealty.am/en/1-bedroom/apartment-for-sale/Chexov+St/Shengavit/Yerevan/7778,5,5,46000,1022,2.8,45,stone,newly repaired,chexov st,shengavit,yerevan,"sewerage,canalization,water,water24/7,electricity,air-conditioner,internet,hotwater,gas","irondoor,closetothebusstation,sunny,parquet,eurowindows,equipment,furniture",0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
84316,1,2,530,12.09.2019,20.09.2020,40.21345035,44.55054595,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/84316,11,14,82000,1367,3,60,other,newly repaired,tsarav aghbyur st,avan,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102302,1,2,195,05.09.2020,17.09.2020,40.1737797,44.5042197,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102302,4,14,78000,1950,3,40,monolit,newly repaired,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71705,1,2,1569,18.02.2019,07.05.2020,40.225479,44.498415,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+2+district/Davtashen/Yerevan/71705,1,9,59000,952,2.8,62,panel,newly repaired,davtashen 2 district,davtashen,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,basement,tile,parquet,sunny,view,closetothebusstation,parking,playground",0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0
97839,1,2,433,20.05.2020,22.09.2020,40.207233,44.5183621,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/97839,3,4,on request,on request,3,75,stone,newly repaired,komitas ave,arabkir,yerevan,"heating,internet,hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,tile,parquet,sunny,view,roadside,closetothebusstation,buildingexistence",0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
92145,1,1,753,14.01.2020,28.07.2020,40.1877521,44.5075236,https://myrealty.am/en/1-bedroom/apartment-for-sale/D.+Demirchyan+St/Center/Yerevan/92145,2,9,205000,2092,2.8,98,other,newly repaired,d. demirchyan st,center,yerevan,"sewerage,canalization,water,water24/7,electricity,hotwater,gas,heating","irondoor,view,sunny,tile,eurowindows,elevator,equipment,furniture",0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
78101,1,2,1889,17.05.2019,28.08.2020,40.2254881,44.4946577,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+2+district/Davtashen/Yerevan/78101,13,14,55000,1019,2.8,54,panel,newly repaired,davtashen 2 district,davtashen,yerevan,"heating,gas,hotwater,centralheating,electricity,water24/7,water,sewerage,canalization","furniture,equipment,elevator,eurowindows,tile,laminateflooring,sunny,view,closetothebusstation,parking",0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
85977,1,2,1271,03.10.2019,16.09.2020,40.183333,44.516667,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/85977,14,14,90000,1034,3,87,monolit,newly repaired,tsarav aghbyur st,avan,yerevan,"heating,gas,hotwater,electricity,water24/7,water","elevator,eurowindows,tile,parquet",1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
102326,1,2,68,07.09.2020,17.09.2020,40.1739619,44.5032405,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102326,13,14,67000,1489,2.8,45,monolit,good,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97845,1,2,294,20.05.2020,09.09.2020,40.2066738,44.5109445,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/97845,1,7,on request,on request,2.8,75,stone,good,komitas ave,arabkir,yerevan,"heating,electricity,gas,water,water24/7",elevator,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92928,1,1,968,23.01.2020,06.07.2020,40.1877521,44.5075236,https://myrealty.am/en/1-bedroom/apartment-for-sale/D.+Demirchyan+St/Center/Yerevan/92928,6,9,66000,1467,3,45,panel,newly repaired,d. demirchyan st,center,yerevan,"sewerage,canalization,water,water24/7,electricity,air-conditioner,hotwater,gas,heating",irondoor,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102523,1,2,80,10.09.2020,10.09.2020,40.1737796,44.5042197,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102523,6,14,85000,1371,3,62,monolit,newly repaired,argishti st,center,yerevan,"","eurowindows,irondoor,openbalcony,laminateflooring,elevator",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
90226,1,2,1455,09.12.2019,20.06.2020,40.2164811,44.5512957,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/90226,11,14,80000,1111,3,72,monolit,newly repaired,tsarav aghbyur st,avan,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,tile,sunny,view,roadside,parking,playground,park,elevator",1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0
92822,1,2,753,22.01.2020,16.09.2020,40.212602,44.4805161,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+2+district/Davtashen/Yerevan/92822,10,15,77000,1481,3,52,monolit,newly repaired,davtashen 2 district,davtashen,yerevan,"water24/7,electricity,centralheating,air-conditioner,internet,hotwater,gas,heating,sewerage,canalization,water","park,roadside,closetothebusstation,view,sunny,eurowindows,elevator,furniture",0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
98272,1,2,412,02.06.2020,05.09.2020,40.2066738,44.5109445,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/98272,1,7,90000,1268,2.8,71,stone,good,komitas ave,arabkir,yerevan,"heating,internet,hotwater,electricity,gas,water,water24/7","",0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102694,1,2,36,15.09.2020,15.09.2020,40.1739619,44.5032405,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102694,9,14,85000,1308,2.8,65,monolit,good,argishti st,center,yerevan,"","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95060,1,1,846,25.02.2020,17.09.2020,40.1877521,44.5075236,https://myrealty.am/en/1-bedroom/apartment-for-sale/D.+Demirchyan+St/Center/Yerevan/95060,6,9,69000,1605,2.8,43,panel,newly repaired,d. demirchyan st,center,yerevan,"gas,electricity,water24/7,water","view,closetothebusstation,elevator,eurowindows,tile,sunny",0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90795,1,2,1255,14.12.2019,15.09.2020,40.2164811,44.5512957,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/90795,11,14,80000,1111,3,72,monolit,newly repaired,tsarav aghbyur st,avan,yerevan,"water,water24/7,electricity,hotwater,gas,heating","irondoor,securitysystem,playground,park,roadside,laminateflooring,tile,eurowindows,elevator,openbalcony,equipment,furniture",1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0
95797,1,2,879,07.03.2020,09.09.2020,40.2254881,44.4946577,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+2+district/Davtashen/Yerevan/95797,4,4,67000,1340,3,50,monolit,newly repaired,davtashen 2 district,davtashen,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,attic,tile,laminateflooring,securitysystem,sunny,view,roadside,closetothebusstation,parking,playground,park",0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
98383,1,2,483,05.06.2020,12.09.2020,40.2055509,44.5045126,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/98383,2,5,72000,1309,2.8,55,stone,good,komitas ave,arabkir,yerevan,"heating,hotwater,electricity,gas,water,water24/7","",0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95896,1,2,490,10.03.2020,30.04.2020,40.2239153,44.49276942,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+2+district/Davtashen/Yerevan/95896,3,9,54000,1080,2.8,50,panel,newly repaired,davtashen 2 district,davtashen,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96180,1,1,805,14.03.2020,15.09.2020,40.1895657,44.5075706,https://myrealty.am/en/1-bedroom/apartment-for-sale/D.+Demirchyan+St/Center/Yerevan/96180,4,5,70000,2000,3,35,stone,newly repaired,d. demirchyan st,center,yerevan,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102775,1,2,62,16.09.2020,16.09.2020,40.1737796,44.5042197,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Argishti+St/Center/Yerevan/102775,6,14,81000,1306,3,62,monolit,newly repaired,argishti st,center,yerevan,"hotwater,electricity,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,laminateflooring,sunny,view,closetothebusstation,playground,park,elevator",1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
92079,1,2,1072,13.01.2020,19.09.2020,40.216482,44.5512886,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsarav+Aghbyur+St/Avan/Yerevan/92079,13,14,100000,1176,3,85,monolit,newly repaired,tsarav aghbyur st,avan,yerevan,"heating,hotwater,electricity,gas,water,water24/7","furniture,equipment,eurowindows,irondoor,openbalcony,tile,laminateflooring,parquet,securitysystem,sunny,view,playground,park,elevator",1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0
98586,1,2,547,09.06.2020,17.09.2020,40.1978167,44.4923835,https://myrealty.am/en/2-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/98586,3,5,72000,1674,2.8,43,stone,newly repaired,komitas ave,arabkir,yerevan,"heating,internet,hotwater,electricity,air-conditioner,gas,water,water24/7","eurowindows,irondoor,openbalcony,tile,sunny,view",0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
100067,1,2,334,10.07.2020,17.09.2020,40.220299,44.4881893,https://myrealty.am/en/2-bedroom/apartment-for-sale/Davtashen+3+district/Davtashen/Yerevan/100067,7,9,70000,1045,2.8,67,panel,good,davtashen 3 district,davtashen,yerevan,"heating,sewerage,canalization,electricity,gas,water,water24/7","eurowindows,irondoor,tile,laminateflooring,elevator",0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100475,1,1,308,21.07.2020,21.07.2020,40.2162621,44.4805363,https://myrealty.am/en/1-bedroom/apartment-for-sale/Davtashen+1+district/Davtashen/Yerevan/100475,1,9,46000,885,2.8,52,panel,good,davtashen 1 district,davtashen,yerevan,"heating,internet,hotwater,sewerage,canalization,electricity,air-conditioner,centralheating,gas,water,water24/7","eurowindows,irondoor,basement,parquet,sunny,closetothebusstation,park,elevator",0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
